species	type_var	chromosome	start	end	gff_upmost_parent	gene_name	Scerevisiae_orthologs	selection_score_S	fdr_p_S	orthofinder_orthocluster	n_types_vars_in_species_orthogroup	n_species_orthogroup	description	biological_process_GO	molecular_function_GO	cellular_component_GO	fraction_clusters_w_selection	fraction_strains_w_selection	total_number_clusters	total_number_strains	significant_selection
Candida_albicans	DEL	Ca22chr7A_C_albicans_SC5314	885185	885985	C7_04080C_A			0.07869589657110737		OG0005927	1	1	Putative adhesin-like protein	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component)	0.1917808219178082	0.04950495049504951	73	303	True
Candida_albicans	DEL	Ca22chr4A_C_albicans_SC5314	1296699	1298390	C4_05870C_A			0.0782048433681404		OG0004859	1	1	Has domain(s) with predicted DNA binding, zinc ion binding activity, role in transcription, DNA-templated and nucleus localization	GO:0006351 (transcription, DNA-templated)	GO:0003677 (DNA binding), GO:0008270 (zinc ion binding)	GO:0005634 (nucleus)	0.1506849315068493	0.052805280528052806	73	303	True
Candida_albicans	DEL	Ca22chrRA_C_albicans_SC5314	1637820	1638125	CR_07550C_A			0.07800237812128419		OG0005979	1	1	Ortholog of Candida albicans WO-1 : CAWG_02051				0.0547945205479452	0.1353135313531353	73	303	True
Candida_albicans	DEL	Ca22chr1A_C_albicans_SC5314	1646303	1647247	C1_07610C_A			0.07747318235995232		OG0005278	1	1	Ortholog of C. dubliniensis CD36 : Cd36_07090, C. auris B8441 : B9J08_003145, Candida tenuis NRRL Y-1498 : cten_CGOB_00237 and Debaryomyces hansenii CBS767 : DEHA2F25542g	GO:0000725 (recombinational repair), GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component), GO:0005634 (nucleus), GO:0097196 (Shu complex)	0.1780821917808219	0.04950495049504951	73	303	True
Candida_albicans	DEL	Ca22chr4A_C_albicans_SC5314	745166	747331	C4_03520C_A	RBT1		0.07711693548387095		OG0000089	1	1	Cell wall protein with similarity to Hwp1; required for virulence; predicted glycosylation; fluconazole, Tup1 repressed; farnesol, alpha factor, serum, hyphal and alkaline induced; Rfg1, Rim101-regulated	GO:0031505 (fungal-type cell wall organization)	GO:0003674 (molecular_function)	GO:0005576 (extracellular region), GO:0009277 (fungal-type cell wall), GO:0009986 (cell surface), GO:0030446 (hyphal cell wall)	0.1232876712328767	0.056105610561056105	73	303	True
Candida_albicans	DEL	Ca22chr3A_C_albicans_SC5314	1151651	1152847	C3_05230W_A	SAP3		0.07617931438617052		OG0000018	1	1	Secreted aspartyl proteinase, acts in utilization of protein as nitrogen source; assessment of virulence role complicated by URA3 effects; regulated by growth phase; produced by opaque phase cells; alpha-pheromone repressed	GO:0006465 (signal peptide processing), GO:0006508 (proteolysis), GO:0006807 (nitrogen compound metabolic process), GO:0019538 (protein metabolic process), GO:0030163 (protein catabolic process), GO:0044406 (adhesion of symbiont to host), GO:0052391 (induction by symbiont of defense-related host calcium ion flux)	GO:0004190 (aspartic-type endopeptidase activity)	GO:0005576 (extracellular region), GO:1903561 (extracellular vesicle)	0.0684931506849315	0.0858085808580858	73	303	True
Candida_albicans	DEL	Ca22chr5A_C_albicans_SC5314	467461	467754	C5_02090W_A			0.07609384908053266		OG0005952	1	1	Ortholog of Candida albicans WO-1 : CAWG_04594				0.1643835616438356	0.04950495049504951	73	303	True
Candida_albicans	DEL	Ca22chr7A_C_albicans_SC5314	727464	728846	C7_03300C_A	LIP8		0.07609384908053266		OG0000029	2	1	Secreted lipase, member of a differentially expressed lipase gene family with possible roles in nutrition and/or in creating an acidic microenvironment; LIP5 and LIP8 are expressed at all stages of both mucosal and systemic infection	GO:0016042 (lipid catabolic process)	GO:0004806 (triglyceride lipase activity), GO:0016298 (lipase activity)	GO:0005576 (extracellular region)	0.1643835616438356	0.04950495049504951	73	303	True
Candida_albicans	DEL	Ca22chrRA_C_albicans_SC5314	1559026	1560444	CR_07150W_A	GLK1	GLK1	0.07452574525745258		OG0000222	1	1	Putative glucokinase; transcript regulated upon yeast-hyphal switch; Efg1 regulated; fluconazole-induced; induced in core stress response; colony morphology-related gene regulation by Ssn6; GlcNAc-induced protein	GO:0001678 (cellular glucose homeostasis), GO:0005975 (carbohydrate metabolic process), GO:0006002 (fructose 6-phosphate metabolic process), GO:0006006 (glucose metabolic process), GO:0006013 (mannose metabolic process), GO:0006096 (glycolytic process), GO:0019660 (glycolytic fermentation), GO:0046323 (glucose import), GO:0051156 (glucose 6-phosphate metabolic process)	GO:0004340 (glucokinase activity), GO:0004396 (hexokinase activity), GO:0005524 (ATP binding), GO:0005536 (glucose binding), GO:0008865 (fructokinase activity), GO:0016773 (phosphotransferase activity, alcohol group as acceptor), GO:0019158 (mannokinase activity)	GO:0005575 (cellular_component)	0.1506849315068493	0.04950495049504951	73	303	True
Candida_albicans	DEL	Ca22chr2A_C_albicans_SC5314	1769650	1770171	C2_08700C_A		SNA4	0.07394094993581515		OG0000616	1	1	Ortholog of S. cereviae Sna4 vacuolar outer membrane protein that plays a role in sensitivity to NA+; induced by Mnl1 under weak acid stress	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0000328 (fungal-type vacuole lumen), GO:0000329 (fungal-type vacuole membrane), GO:0016021 (integral component of membrane)	0.1232876712328767	0.052805280528052806	73	303	True
Candida_albicans	DEL	Ca22chr2A_C_albicans_SC5314	1389019	1390239	C2_06770W_A		TWF1	0.07272727272727274		OG0002492	1	1	Ortholog(s) have actin filament binding, actin monomer binding activity	GO:0007015 (actin filament organization), GO:0030042 (actin filament depolymerization), GO:0030836 (positive regulation of actin filament depolymerization), GO:0030837 (negative regulation of actin filament polymerization), GO:0042989 (sequestering of actin monomers), GO:0044396 (actin cortical patch organization), GO:0051014 (actin filament severing)	GO:0003779 (actin binding), GO:0003785 (actin monomer binding), GO:0051015 (actin filament binding)	GO:0005884 (actin filament)	0.136986301369863	0.04950495049504951	73	303	True
Candida_albicans	DEL	Ca22chr2A_C_albicans_SC5314	1823866	1828080	C2_08980C_A	PGA55		0.0721339630742808		OG0005517	1	1	GPI-anchored adhesin-like protein; filament induced; regulated by Nrg1, Tup1; regulated upon hyphal formation; mRNA binds to She3 and is localized to yeast-form buds and hyphal tips; induced during chlamydospore formation	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0009986 (cell surface)	0.1643835616438356	0.0462046204620462	73	303	True
Candida_albicans	DEL	Ca22chr5A_C_albicans_SC5314	873670	875154	C5_03970W_A			0.0721339630742808		OG0000011	1	1	Alpha/beta-HydrolasE superfamily protein; membrane-localized	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005886 (plasma membrane)	0.1643835616438356	0.0462046204620462	73	303	True
Candida_albicans	DEL	Ca22chr7A_C_albicans_SC5314	942019	942219	C7_04340C_A			0.07072330654420206		OG0000026	2	1	Putative protein of unknown function, transcript is upregulated in an RHE model of oral candidiasis	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component)	0.1506849315068493	0.0462046204620462	73	303	True
Candida_albicans	DEL	Ca22chr2A_C_albicans_SC5314	955040	956479	C2_04560W_A	KTR2	KTR2	0.06804798255179935		OG0000491	1	1	Mannosyltransferase; transcription elevated in chk1, nik1, and sln1 homozygous null mutants; fungal-specific (no human or murine homolog); possibly an essential gene, disruptants not obtained by UAU1 method	GO:0000032 (cell wall mannoprotein biosynthetic process), GO:0006486 (protein glycosylation), GO:0006487 (protein N-linked glycosylation)	GO:0000026 (alpha-1,2-mannosyltransferase activity), GO:0000030 (mannosyltransferase activity), GO:0000031 (mannosylphosphate transferase activity)	GO:0005794 (Golgi apparatus), GO:0016020 (membrane)	0.1643835616438356	0.0429042904290429	73	303	True
Candida_albicans	DEL	Ca22chr1A_C_albicans_SC5314	1649647	1650174	C1_07630W_A		GRX5	0.06534305101784367		OG0001275	1	1	Ortholog(s) have 2 iron, 2 sulfur cluster binding, disulfide oxidoreductase activity, glutathione disulfide oxidoreductase activity	GO:0006970 (response to osmotic stress), GO:0034599 (cellular response to oxidative stress), GO:0044571 ([2Fe-2S] cluster assembly), GO:0045454 (cell redox homeostasis), GO:0097428 (protein maturation by iron-sulfur cluster transfer), GO:0106034 (protein maturation by [2Fe-2S] cluster transfer), GO:0106035 (protein maturation by [4Fe-4S] cluster transfer)	GO:0009055 (electron transfer activity), GO:0015035 (protein-disulfide reductase activity), GO:0015036 (disulfide oxidoreductase activity), GO:0015038 (glutathione disulfide oxidoreductase activity), GO:0051537 (2 iron, 2 sulfur cluster binding), GO:0097573 (glutathione oxidoreductase activity)	GO:0005739 (mitochondrion), GO:0005759 (mitochondrial matrix)	0.136986301369863	0.0429042904290429	73	303	True
Candida_albicans	DEL	Ca22chr1A_C_albicans_SC5314	1651145	1653661	C1_07640C_A			0.06534305101784367		OG0001398	1	1	Protein with predicted serine/threonine kinase and tyrosine kinase domains; possibly an essential gene, disruptants not obtained by UAU1 method; Spider biofilm induced	GO:0006468 (protein phosphorylation)	GO:0004672 (protein kinase activity), GO:0004713 (protein tyrosine kinase activity), GO:0005524 (ATP binding)	GO:0005575 (cellular_component)	0.136986301369863	0.0429042904290429	73	303	True
Candida_albicans	DEL	Ca22chr6A_C_albicans_SC5314	205994	207700	C6_01060C_A	CAN2	CAN1	0.06272273699215965		OG0000117	1	1	Basic amino acid permease; arginine metabolism; regulated by Nrg1/Tup1; caspofungin, flucytosine induced; colony morphology-related regulation by Ssn6; Hap43-repressed; rat catheter and Spider biofilm induced; promoter bound by Efg1	GO:0006865 (amino acid transport), GO:0015802 (basic amino acid transport), GO:0015809 (arginine transport), GO:0055085 (transmembrane transport)	GO:0015174 (basic amino acid transmembrane transporter activity), GO:0015181 (arginine transmembrane transporter activity)	GO:0005886 (plasma membrane), GO:0016020 (membrane), GO:0016021 (integral component of membrane), GO:0032126 (eisosome), GO:0045121 (membrane raft)	0.1506849315068493	0.039603960396039604	73	303	True
Candida_albicans	DEL	Ca22chrRA_C_albicans_SC5314	116814	118070	CR_00470W_A			0.06166617254669434		OG0005399	1	1	Has domain(s) with predicted RNA binding, RNA-directed DNA polymerase activity and role in RNA-dependent DNA biosynthetic process	GO:0006278 (RNA-dependent DNA biosynthetic process)	GO:0003723 (RNA binding), GO:0003964 (RNA-directed DNA polymerase activity)	GO:0005575 (cellular_component)	0.1095890410958904	0.0429042904290429	73	303	True
Candida_albicans	DEL	Ca22chrRA_C_albicans_SC5314	1586232	1587092	CR_07280W_A	FRE30		0.06166617254669434		OG0000000	1	3	Protein with similarity to ferric reductases; downregulated in response to amphotericin B, estradiol, or ciclopirox olamine, and upregulated by interaction with macrophage; un-merged from orf19.6139 in a revision of Assembly 21	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component)	0.1095890410958904	0.0429042904290429	73	303	True
Candida_albicans	DEL	Ca22chr1A_C_albicans_SC5314	138574	140931	C1_00780C_A	HGC1	CLN2	0.06144393241167435		OG0000396	1	1	Hypha-specific G1 cyclin-related protein involved in regulation of morphogenesis, biofilm formation; Cdc28-Hgc1 maintains Cdc11 S394 phosphorylation during hyphal growth; required for virulence in mice; regulated by Nrg1, Tup1, farnesol	GO:0000079 (regulation of cyclin-dependent protein serine/threonine kinase activity), GO:0000321 (re-entry into mitotic cell cycle after pheromone arrest), GO:0007089 (traversing start control point of mitotic cell cycle), GO:0030447 (filamentous growth), GO:0036178 (filamentous growth of a population of unicellular organisms in response to neutral pH), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0036244 (cellular response to neutral pH), GO:0044011 (single-species biofilm formation on inanimate substrate), GO:0044114 (development of symbiont in host), GO:0044182 (filamentous growth of a population of unicellular organisms), GO:0051726 (regulation of cell cycle), GO:0071216 (cellular response to biotic stimulus), GO:1900430 (positive regulation of filamentous growth of a population of unicellular organisms), GO:1900442 (positive regulation of filamentous growth of a population of unicellular organisms in response to neutral pH), GO:1900445 (positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus)	GO:0016538 (cyclin-dependent protein serine/threonine kinase regulator activity)	GO:0000307 (cyclin-dependent protein kinase holoenzyme complex), GO:0005622 (intracellular anatomical structure), GO:0005634 (nucleus), GO:0005737 (cytoplasm)	0.136986301369863	0.039603960396039604	73	303	True
Candida_albicans	DEL	Ca22chr7A_C_albicans_SC5314	322903	323229	C7_01530W_A			0.06144393241167435		OG0005853	1	1	Protein of unknown function; rat catheter biofilm repressed				0.136986301369863	0.039603960396039604	73	303	True
Candida_albicans	DEL	Ca22chr7A_C_albicans_SC5314	942825	943352	C7_04360C_A	TLO16		0.06144393241167435		OG0000026	2	1	Member of a family of telomere-proximal genes of unknown function; may be spliced in vivo	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005634 (nucleus), GO:0005739 (mitochondrion)	0.136986301369863	0.039603960396039604	73	303	True
Candida_albicans	DEL	Ca22chrRA_C_albicans_SC5314	1462868	1463392	CR_06820W_A		AIM19	0.06106870229007633		OG0001844	1	1	Ortholog(s) have mitochondrion localization	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005739 (mitochondrion)	0.0410958904109589	0.1188118811881188	73	303	True
Candida_albicans	DEL	Ca22chr3A_C_albicans_SC5314	240894	244154	C3_01180C_A			0.060623556581986135		OG0005010	1	1	Protein of unknown function; induced by Mnl1 under weak acid stress	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component)	0.0410958904109589	0.11551155115511551	73	303	True
Candida_albicans	DEL	Ca22chr4A_C_albicans_SC5314	726514	727329	C4_03470C_A	ECE1		0.060623556581986135		OG0006060	1	1	Candidalysin, cytolytic peptide toxin essential for mucosal infection; hypha-specific protein; regulated by Rfg1, Nrg1, Tup1, Cph1, Efg1, Hog1, farnesol, phagocytosis; fluconazole-induced; rat catheter and Spider biofilm induced	GO:0001897 (cytolysis by symbiont of host cells), GO:0044011 (single-species biofilm formation on inanimate substrate)	GO:0003674 (molecular_function)	GO:0005576 (extracellular region), GO:0030446 (hyphal cell wall)	0.0410958904109589	0.11551155115511551	73	303	True
Candida_albicans	DEL	Ca22chr4A_C_albicans_SC5314	1602903	1603258	C4_07260W_A			0.05995004163197336		OG0005454	1	1	Protein of unknown function	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component)	0.1232876712328767	0.039603960396039604	73	303	True
Candida_albicans	DEL	Ca22chr6A_C_albicans_SC5314	614384	616048	C6_02980C_A		CAB1	0.05995004163197336		OG0003487	1	1	Putative pantothenate kinase; ortholog of S. cerevisiae Cab1; transposon mutation affects filamentous growth; repressed in core stress response	GO:0008204 (ergosterol metabolic process), GO:0009267 (cellular response to starvation), GO:0015937 (coenzyme A biosynthetic process), GO:0036170 (filamentous growth of a population of unicellular organisms in response to starvation), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0071216 (cellular response to biotic stimulus), GO:2001023 (regulation of response to drug)	GO:0004594 (pantothenate kinase activity), GO:0005524 (ATP binding)	GO:0005634 (nucleus), GO:0005737 (cytoplasm)	0.1232876712328767	0.039603960396039604	73	303	True
